id,name,account_id,owner_id,stage_name,amount,probability,close_date,lead_source,lead_source_id,created_date
006SHmchnN5yhWNmWW,Evergreen Expansion 3325,001LUsq7odc7GIUsx4,005VLfsfX7zhRzFubF,Qualification,119200,25,2024-05-21,Outbound,00Qb4eKlsDFOO2oe8g,2024-02-01
006gT4y86tjrAJWpog,Stratus Expansion 3326,001KTDjA2pdepCAOex,005kPk12Yr5iVYwvIy,Closed Won,108028,100,2024-09-20,Web,00QhsAUkRzVHHfzN1d,2024-05-02
006hnlwg7K0QHeBVaM,Cobalt Expansion 3327,001eAiApTn8Jm2NtKw,005rfIoTPQqJtbyYEc,Proposal,53895,50,2023-03-22,Event,00QS8mTQRvyD0v63bs,2023-03-05
006GUB3NchLHZv1Yqp,Vertex Expansion 3328,001TWSevzk8W2J984V,005Xq8vs8ialvuJ4ap,Proposal,12463,50,2024-08-12,Partner Referral,00QXiAhAJmD1PhScwu,2024-04-07
006HTzpCwu0ovGAJko,Redwood Expansion 3329,001LueMjsajzGN4O7u,005U1cnD3W8AfIM0Y9,Qualification,149145,25,2024-03-26,Inbound,00Q06sdE8v7tx0MVTH,2024-02-06
0065YHJlHrvB1mfDbO,Acme Expansion 3330,001kYxV0h9Hb6WAp6H,005lWDDSfm41preSiA,Proposal,231363,50,2024-02-06,Inbound,00QQIRYRoGxHqekXNJ,2023-11-14
0068uXEfkPRUXvZ6vu,Acme Expansion 3331,001h8llNMPyzVeFc7b,005I4QuXwZXCZDkjMX,Closed Won,218517,100,2023-03-11,Web,00Q2UMCtbqAzZy3sIy,2022-10-07
006GbrdzAOJWJg1cMy,BlueSky Expansion 3332,0016UmtjwGi7GXDwvS,005YpyV0Iqs18vr6hF,Closed Won,85140,100,2024-08-30,Event,00QpRySRQYjyBBTQ1o,2024-05-07
006qb0GTnFHD2ltsVN,Summit Expansion 3333,001Ei6yRhF2JRPywFI,005OcXZdxrlsgJWBeG,Qualification,84260,25,2025-06-09,Web,00QQhwG5tAlMI4ESDa,2025-01-12
006RklC35ZjgR5rkNn,Vertex Expansion 3334,001qtOy8BJDzaxjLzJ,005jI7Sc4sfHBomzPt,Closed Won,115487,100,2025-12-16,Trade Show,00Q5rNlcV1UWi7HDUz,2025-06-27
006KFIRGkZqu8lR1OI,BlueSky Expansion 3335,001mvTr1cOjaS2bM2E,005B24wkYeA8WTwY25,Negotiation,152962,70,2022-05-07,Outbound,00QoCBLLSBOeswmq6C,2022-03-30
0068y43OAApb0yVYwg,Pinnacle Expansion 3336,00126ls06GYDQsoR5T,005PhLjKVjb9dOzZoL,Closed Won,15959,100,2023-12-04,Trade Show,00QsY7ZUF9QsrrFWQg,2023-10-14
0068vl2T4DNEKBpxr2,Oakridge Expansion 3337,001bHTEN81FbT7LKC0,005T3CcQW30Fc3HxzP,Prospecting,173035,10,2023-07-09,Partner Referral,00QjmOy9R1oF1EAuNE,2023-06-11
006CkjXcGu2sImcycL,Vertex Expansion 3338,001vBsA3ATaNasdFrR,005FyZAQiHdXrvrQlY,Prospecting,175918,10,2025-05-24,Outbound,00Qdo7LEVP6JARSAWS,2025-02-07
006AGlQNm38Dzljasa,Vertex Expansion 3339,001o3hOLFVKk7CD19f,005uK1d6IniB6ZlkqB,Proposal,181857,50,2022-08-08,Web,00QC67csfEOu1DTRY1,2022-02-11
006WsEcw1DBXubiw0O,Nimbus Expansion 3340,0017qb0AUlkdeeuVNO,005dJm5gIU7nUKZnv1,Proposal,147123,50,2022-06-25,Partner Referral,00QTsv0cXYvSy2vKNL,2022-05-07
006BEnJmluQqdLbCWI,Nimbus Expansion 3341,001BWt1L1pIaWsPumc,0057tOW88h5S2FQMo9,Negotiation,49138,70,2024-06-17,Event,00Qb52bpfkpOvldhMk,2024-01-24
006S7lWtL7yGGa2qFO,Stratus Expansion 3342,001Xmr5oCLj9Ke18ds,005LrxjB8ud8tNczS1,Prospecting,98427,10,2022-08-26,Partner Referral,00QJCzvGeyqkzOmrks,2022-04-05
006ZvRCod0D3sWTxO4,Stratus Expansion 3343,001CsQAvzIWEPR9Wds,0050fGb9Xo51dtJbLu,Qualification,180551,25,2026-01-04,Web,00QAJqyArirDNr1gQZ,2025-12-10
006Fb2v9NutdcSqtKl,Northstar Expansion 3344,001JuJaqobLiF5DcZc,005xIxpup9aX5Yc366,Negotiation,31760,70,2025-04-08,Partner Referral,00Qp2fX131e0QHTlXg,2024-12-21
006A0uYMkvIKSkb2OJ,Clearwater Expansion 3345,001oOpBxJlMBHGu4JV,005Rc5gJ1bF86O0c4W,Closed Lost,86543,0,2025-08-27,Trade Show,00QyigvH76mLdgMcgl,2025-07-07
006y3hzqJTK4SXUeR3,Cobalt Expansion 3346,001TdGXKf7zYPtYY83,005rwMLn2o5Z0bgUFZ,Closed Won,127457,100,2024-07-05,Event,00QS9CocdVeR4Da8q1,2024-03-29
006UdijkITwrKRgqvx,Stratus Expansion 3347,001Y31TgyEoawwPhpS,005FW7cpQveNM0iR7j,Qualification,206512,25,2024-09-17,Event,00QtFdojVVDuIDk9II,2024-06-27
0061C4gNI3yaR5acbg,Stratus Expansion 3348,001lFn0M7n31WtWMvp,005cVL9DQ83eH0EZfE,Qualification,105799,25,2022-05-17,Partner Referral,00Qe39tiA0lV67757e,2022-04-11
006RJcEoMUKFOjURCw,Evergreen Expansion 3349,001YeyiTOfOXSYtCKN,0051xrdseoLzIEtx8d,Proposal,67008,50,2022-10-02,Web,00QudK8oricYKpA4Sh,2022-08-13
006U0TrPYEEA6nc3Xe,Stratus Expansion 3350,0019SEgzcXUL6dmIyV,005t7soLyXgOHMyIPy,Closed Won,52410,100,2025-12-11,Partner Referral,00Q7oCUJszoAPd4TEY,2025-08-05
006afelJP9vp2eHdYq,Acme Expansion 3351,001sgOU2aL818vj4dV,0053VzHd9EJw9O3rur,Prospecting,34194,10,2023-05-15,Inbound,00QT6imcqoPBxX25HW,2023-01-02
006d220eWvYQlynlfJ,Clearwater Expansion 3352,001W8ejxnATCcSt4Bv,005Wrx3urpzsQneM9P,Closed Lost,168385,0,2025-06-21,Event,00Q3Myv3IjQjnZ3RDr,2025-06-05
0069yFLWWL74eXdno5,Ironwood Expansion 3353,001Jz8oYNe5rcLeMAz,005d2TMY2eGPYkWkSs,Prospecting,174415,10,2024-09-16,Outbound,00QwzVx2RJzjJtJnRN,2024-05-21
006Z6mE7xt7xHRT58K,Summit Expansion 3354,001HM4hzFWYdLNV5pY,005tNEaaVidaDN1aY5,Proposal,119688,50,2025-08-08,Event,00QwlewoThOR4LApyz,2025-04-26
006G7VznR2SI2ggkWr,Northstar Expansion 3355,0010fNgaMbJtDKbGM0,005jI7Sc4sfHBomzPt,Negotiation,208891,70,2022-05-29,Partner Referral,00QVXhTFYBI2bmELtI,2022-02-07
006VNVpYxH2Gg29GV5,Northstar Expansion 3356,001ZOBM56KgJbeMUqT,005jI7Sc4sfHBomzPt,Prospecting,24047,10,2024-06-10,Trade Show,00QdsqyO6Z8Y6wnfbV,2024-04-14
00618O9Z0VnqcxqCke,Harbor Expansion 3357,001YurxzLpbhSijRjD,00552has5XdvFlGgIo,Prospecting,104990,10,2024-03-13,Partner Referral,00QsYNlJgoWddBzze5,2023-11-10
00681g93SDYvnuLomk,Northstar Expansion 3358,001UP0xalhuJP89xLC,005cVL9DQ83eH0EZfE,Prospecting,221115,10,2024-10-18,Web,00QoTL1Hvh3gAws4yD,2024-08-14
006FiTBlpBIQZYiPkD,Summit Expansion 3359,001CH4zLhoDzodrsdK,005PsOTr02Fp2pwCFZ,Proposal,29316,50,2023-08-31,Inbound,00QQ8wMusV898R1Itl,2023-08-15
006GXKwTNsTgbxQz7p,Lighthouse Expansion 3360,001mKjdowAisHrgzXg,0055pWDZRM9H820dFq,Proposal,73176,50,2024-03-11,Event,00QtqtGlM4JzfryzfP,2023-10-18
006N6OqCsM84vvlPlu,Stratus Expansion 3361,001XfwcVi5Bkcy8TxU,005CL72UB9NlJw0t0Z,Closed Won,61295,100,2024-06-05,Inbound,00QNmk33zbVl3zZgQn,2024-04-11
006OcGBzEswk5PA395,Oakridge Expansion 3362,001JupyH3XUaYqhrRc,005B24wkYeA8WTwY25,Proposal,164264,50,2024-05-30,Outbound,00QZo6z5R6UTj4WMLA,2024-03-20
006ODDARSfWs4scSO3,Redwood Expansion 3363,001mOJbdQtVzJ2sDhI,005vvizm5OfORbfBYV,Prospecting,213654,10,2023-03-14,Outbound,00Qisn9rmBDhv5QT1F,2023-01-13
006YTDOBFzisoYUGri,Summit Expansion 3364,0018C8PSZpPRabFOWi,005chtXE6kHD1j5gMk,Closed Lost,16010,0,2024-05-23,Event,00QmnQDgJO7gHMy1rz,2024-01-25
006nIBDRBQk5xx1vMa,Redwood Expansion 3365,0014r1yxwKOD0sYfjB,005ITUm8sMeUL9Z9US,Closed Won,230919,100,2022-12-22,Partner Referral,00Q4KummaNtRtO9w9F,2022-08-19
006ErtYKWwG2tIvYGa,Clearwater Expansion 3366,0018GTCqN6sEOTXOvh,005AjaFO16Hd8Hp1Jf,Closed Lost,64283,0,2022-08-25,Outbound,00QRflEcriYFHLlbYJ,2022-07-28
006cmA8Xosx9U1gFTF,Stratus Expansion 3367,001LVgegS8pTQ3iPVR,005UcROE8MIxxlGJGK,Prospecting,55426,10,2022-10-06,Event,00QqmtJiAMSprynT8o,2022-05-29
006eLzIlezKXsMxR9P,Ironwood Expansion 3368,001wa3IuX6n3OL3LRA,005sbu92PDPF7bHdnm,Proposal,174276,50,2023-08-28,Outbound,00Q6i54LEpMo4LlhD0,2023-08-13
006oj46aONd5edCVnM,Evergreen Expansion 3369,001MD337l170yJSAeT,005XY6JL792Cjz6tvp,Negotiation,127435,70,2022-07-08,Inbound,00QfHqKITaDQViJVOi,2022-01-21
006yfwZ9q1GNusn9YR,Stratus Expansion 3370,001qi1cUrkhZBciy7a,005IYPQNVpF7c2XFiu,Closed Won,227314,100,2025-04-27,Outbound,00QVODghXpZNr8EK6d,2025-02-05
006XEeJCCFGWEjseE8,Oakridge Expansion 3371,0010wSM0LRtovGAGzL,005d2TMY2eGPYkWkSs,Closed Won,34971,100,2024-07-26,Inbound,00QczUliEloqPgcm3b,2024-04-09
006zSIx5IXVOEv5eMi,Lighthouse Expansion 3372,001aZgB9dO6Wz0KZcU,005IeU7PAQYPcwR9VT,Qualification,46047,25,2025-03-13,Outbound,00QYRHZZJDHgHrmRzF,2024-10-29
006yeQLxLycSq3gxPx,Harbor Expansion 3373,001RY55xe5kF4YGNLt,005bBd6E3UkbkZtoaS,Closed Won,99249,100,2025-06-20,Web,00QxNpMrFCfQ6LuNZM,2025-04-21
006yzWiAaydjTKkQ7C,Redwood Expansion 3374,0014N0RAQ6NVg5KaD5,005HMBcUaJasNagxn6,Prospecting,109712,10,2024-10-11,Web,00QQIFxBymPZQu4ehb,2024-05-14
006RNHskwSUsbtwiyT,Summit Expansion 3375,001RwFgNMxfjhGTpfw,005Iyi4Xhg6R1KQ608,Closed Lost,170395,0,2023-06-18,Outbound,00QEAIbiAcpidfJfqD,2023-05-31
006ARL1CoEbwfKcHKw,Pinnacle Expansion 3376,001T9KnOQz0UQzaKxa,005AQpXsPDqHdTKZrg,Prospecting,119700,10,2022-12-22,Web,00QWGQNjFeba4Htp6v,2022-08-12
0060Nu2j7HdrdVt0Kk,Vertex Expansion 3377,001oBYqXKYefZdbPk5,005kPk12Yr5iVYwvIy,Qualification,89002,25,2024-03-31,Inbound,00Q5eUfk22oDholvIu,2023-10-30
006yvFC1uOmfByKlmz,Evergreen Expansion 3378,001dEhUtkmA7vn3VOj,005ON53s4keRC7Er7R,Proposal,212043,50,2024-09-03,Outbound,00QvzYH2sE9xcZrNCh,2024-08-06
006XxvddikIZjQqOUM,Acme Expansion 3379,001qF5G11iYNHuQ5dG,005MwKfgdf4TfBF8Zg,Closed Won,201665,100,2023-02-10,Event,00Q9UMTgGA1chERoV6,2022-08-31
006ov23EAmLMcVjE7x,Nimbus Expansion 3380,001pZ7E3nkkNIYuBPy,005ygjBY3eCoYXQvBW,Proposal,191851,50,2023-12-24,Outbound,00Q2WQvbXLf9GmwTKH,2023-11-14
006w1Dqs2C5ArsRAIU,Nimbus Expansion 3381,001rIV5fWwMK866zZB,005oy1dBH72KcdA9bM,Proposal,248502,50,2024-10-18,Partner Referral,00QE6wihaXq72kmRSv,2024-05-28
006xcL6wOQWvCGYLcy,Nimbus Expansion 3382,001CECMxooSsOmpOET,005oRycfOWj8YbLrlq,Closed Lost,127048,0,2024-05-29,Web,00Qylr2v9gnzsnDpuq,2024-01-04
006J8QpDkvBw4d2K6o,Cobalt Expansion 3383,001Os23HnPmCKDB8Fy,005lFrIUHPTHLXsJgY,Prospecting,127811,10,2022-07-07,Outbound,00Q4CYmjc3XfKFEhT9,2022-01-29
006vdVD7tV1R4XkVRA,Acme Expansion 3384,001nScnrQdwqw3lKlO,005bBd6E3UkbkZtoaS,Proposal,67616,50,2025-08-10,Event,00QKPO8LzZ06QaukGm,2025-07-04
006HGIV9NG7MorMdLF,Pinnacle Expansion 3385,001fv4TpcIN9070BuE,005Tdp9BDe2ZbrGft6,Closed Lost,148995,0,2023-01-22,Partner Referral,00Q2KBt7ZB47votIQE,2022-10-15
0064uWQkwLVcBOMmEG,BlueSky Expansion 3386,0012hc7FjfmoRHCwst,005Tdp9BDe2ZbrGft6,Closed Won,237990,100,2024-01-03,Event,00QV5WejSyKMST6i08,2023-08-09
006Qx3zjxcjcGuaEfG,Ironwood Expansion 3387,001zUXQuVGJYCP1Dd6,005r8kcdxSxYgha9K0,Prospecting,247885,10,2023-09-17,Trade Show,00QvtVZvTwq8aisjhi,2023-04-24
006m62UKjWIoyssz04,Cobalt Expansion 3388,001IQ6X7EgJXZmZElI,005jI7Sc4sfHBomzPt,Closed Lost,70079,0,2025-03-28,Event,00QyDjHuoTR4rl6yQ4,2025-01-18
006bFAPGFQgGavXGL8,Summit Expansion 3389,0018iNftv0W562OctT,005bo0fFeWaVUqG2KV,Closed Won,7671,100,2024-06-01,Trade Show,00QhBcMvPdHYvir1n8,2023-12-04
0065zKfCqHSvbhsw6J,Oakridge Expansion 3390,001uuhA33i7uMSotkp,005O8TxStNstfUeWj7,Negotiation,130558,70,2022-11-16,Inbound,00Qi05nG92LNoKZvtU,2022-08-19
006IMm5oC3DEuAUyTC,BlueSky Expansion 3391,001C2yXoOMrrQxyAzG,005xa0kEIUpEcdrhWI,Closed Won,146830,100,2025-06-13,Outbound,00Qv6FGVw43JWWlsxF,2025-04-11
0067ls6Z6RZqJZj9qm,Stratus Expansion 3392,0012YrGUIPrba1QObI,005JwwpEL8xofdwkwl,Negotiation,233010,70,2022-06-13,Inbound,00QQHIZbdccx8y8rdv,2022-02-14
006qrUd6BiGkxaFfp6,Harbor Expansion 3393,001aTmiv3ebeTw63gg,005uzGGUX4TIYx0w3I,Proposal,32223,50,2024-05-13,Outbound,00Q2fohr4RJ7Vwc3zO,2023-12-01
006mJVamYiUOoo4djR,Lighthouse Expansion 3394,00111onKckE6YCDW6N,005SkyTvnPdXlfxxMu,Closed Won,154093,100,2024-12-11,Inbound,00QWbNJ1FqruE48rpy,2024-11-02
006C4tKlIx1zmJ3kGw,Pinnacle Expansion 3395,001xmDAc6FJED0Jt2R,005U1SVjkIk2fyV5rw,Proposal,36426,50,2025-03-22,Inbound,00QKl5bNux2j0mpHi3,2025-01-07
006wzeEJIQv88BjTu7,Cobalt Expansion 3396,0016jLqIrfYaVrs2Y8,005lwhmSG1MSOXLTAt,Prospecting,161563,10,2022-06-11,Trade Show,00Qn8eHwAeF6RG298W,2022-01-18
006cJgyafnYYdGu1AY,Northstar Expansion 3397,0016JRgftuJ76Myvzj,005rwMLn2o5Z0bgUFZ,Negotiation,93614,70,2026-02-18,Partner Referral,00QHEj5wGRO1p5ASbM,2025-09-20
006TcAL3kh0G35wWwJ,Lighthouse Expansion 3398,001ySbwv1XxRbxddJC,005FyZAQiHdXrvrQlY,Qualification,148343,25,2024-10-12,Inbound,00QweXO51aI960q5P7,2024-08-25
006AkK9XPwqWmobaOk,Cobalt Expansion 3399,001ihF8Y7XyLTcMXh7,005gvWDGbO1EVmxn9m,Closed Won,213675,100,2022-11-12,Event,00Qyuz71dNauyqnifv,2022-09-22
006w7ftSprMXCHd4Fs,Ironwood Expansion 3400,00130J6eRNRFvh3QI5,0051xrdseoLzIEtx8d,Negotiation,102377,70,2026-05-11,Outbound,00Q9uBXAIuXnVu9Oep,2025-12-19
006NLuiSr6X98pNmdt,Vertex Expansion 3401,001PzRjN0pKBt0hdzK,005chtXE6kHD1j5gMk,Closed Won,194858,100,2026-01-22,Partner Referral,00QElryvhSteFSExoM,2025-12-17
006N4u35xXG9D7OMez,Ironwood Expansion 3402,001T3wpsKz0A6pUL0t,0056SOvFbGwot3GcKs,Closed Won,147779,100,2022-10-01,Inbound,00QTqAUuUV8LzPQ52Q,2022-06-26
006VRHg0mob22q30Kx,Vertex Expansion 3403,001LSUvpKea3WYpTy5,005Pa6uUR0EkXHgr5D,Proposal,67060,50,2022-06-23,Web,00QlcXOMBIjkRty2JJ,2022-01-15
006o2ma8P4tqioY8Mk,Redwood Expansion 3404,001GspVY1dy51SZbQh,005o6FGxPqqWKpnCkp,Proposal,245890,50,2022-05-16,Partner Referral,00QDYTgyeNcwxs3uAN,2022-01-03
006u90vD7Zn8kAPGVQ,Northstar Expansion 3405,001IumrLD2rxeXPs7Y,005UyDSWXbJPhakryL,Closed Lost,217910,0,2024-05-07,Trade Show,00QPCcBBzvxXUU4zym,2024-01-15
006VdbaIhqC7nMzgdz,Acme Expansion 3406,00170jhLU6W8jdkmD0,005mBDyVPIykNE1wjN,Closed Lost,197932,0,2024-05-20,Outbound,00QHPcLL1Zb5gQHvJx,2024-02-10
006Yw49vBaMfaB3HlS,Redwood Expansion 3407,001jqWkIDq16mJ8UI0,0052iY9Uot4wf3iCnE,Closed Won,223859,100,2025-06-10,Partner Referral,00QLltTxnhotVUOK4U,2025-03-20
0068Ut2XUZJ9Kq6SPZ,Northstar Expansion 3408,001G5u2ZfXvYkqSwgX,005C9ZE4d3Sx2TUFjd,Proposal,249773,50,2023-10-08,Partner Referral,00QojGBulI1jyoSALC,2023-06-07
006hG4T0TEZlvr10ix,Ironwood Expansion 3409,001sQH5TdlyQUPTO8G,005bLIYitOgj1qzWEZ,Proposal,54096,50,2023-10-19,Partner Referral,00Q2uUAqVJEFEjpvvp,2023-07-26
006fVLnl2Nih5JbDIN,Stratus Expansion 3410,001XjGm9fRgjrsyTap,005eP2OT2tJzd6Dja9,Negotiation,138266,70,2022-06-30,Outbound,00QBt0HecoV8kyfRC8,2022-01-17
006fMbkmoMFd7znwbW,Pinnacle Expansion 3411,001rGAse3Ge0jdgkaf,005jI7Sc4sfHBomzPt,Negotiation,124216,70,2022-07-16,Inbound,00QtsWHcoAlxTWaBvO,2022-05-20
006JnVu6uBgyZMCySM,Vertex Expansion 3412,001pRTp6gwWAJrTwas,005o6FGxPqqWKpnCkp,Closed Won,158768,100,2023-08-06,Partner Referral,00QcG0Z2rIPw2NnrKc,2023-03-28
006PgqHjpyYvAXQoUo,Vertex Expansion 3413,001RyeCXUQkEzL7oqE,005U1cnD3W8AfIM0Y9,Qualification,216288,25,2025-10-20,Event,00QeIPYzusWYVWRXYX,2025-08-16
006DI0S8liu7INEjUE,Evergreen Expansion 3414,001GxU5yK2pCs9gpLd,0056SOvFbGwot3GcKs,Qualification,39033,25,2023-09-30,Partner Referral,00QLCm8K1IyK11CXWJ,2023-07-25
006rQ5PaeTWATIsIQq,BlueSky Expansion 3415,001gyHKdXmF50eDBPR,005PfomEh4AX7UIY31,Qualification,118420,25,2025-09-20,Web,00QzmAlI63AyYlusqe,2025-05-27
006Gf2plvftp7rWqE3,Nimbus Expansion 3416,001oTEuj4XskAu1vr7,005HMBcUaJasNagxn6,Qualification,112459,25,2026-01-07,Web,00Q45kAMYEDwL0xzEY,2025-08-12
006oUxibUjA9egOMLN,Northstar Expansion 3417,001BYz3moaPvc6TmG4,005TK374RFpXQFXq5p,Prospecting,200503,10,2024-11-03,Event,00QEAgYTlOTu5gyytY,2024-05-29
006xmRsRDx2U0xz7E8,Clearwater Expansion 3418,001salV8iCy9Xv6Eg0,005AjaFO16Hd8Hp1Jf,Negotiation,182658,70,2025-06-08,Partner Referral,00QP7NK2Dqw5Aq8kKt,2025-05-01
006nMcXRQzKeGzFDbB,BlueSky Expansion 3419,001MhxigLnXYMdn7eO,0050fGb9Xo51dtJbLu,Closed Won,145192,100,2022-07-28,Outbound,00QPH69bXJKVNjkC3d,2022-02-22
006kL0PQC6GdOpYloq,Pinnacle Expansion 3420,001JTEtQBiFcCIhQbE,0055j5PkhKrYKIRTRf,Closed Won,194451,100,2022-03-19,Outbound,00Q35iA9nxcIU82Mye,2022-02-23
006UuSme7nlB7y8vRg,Pinnacle Expansion 3421,001TwEuZruHmQ6Efme,005RpFPjmmumSx8sB2,Proposal,115457,50,2024-03-07,Outbound,00QaCkUtoR6FQN3GJ4,2023-11-04
0066I3kXcPcXJbMi6k,Vertex Expansion 3422,001lx3EEHwZg5jALxg,005c3NF5GIwHluYW9b,Closed Won,142664,100,2023-10-19,Outbound,00Qiurtv8IoDn4kL02,2023-09-23
006ux29Bk5oOSgHrRr,Oakridge Expansion 3423,0019mIkHIsHP10sWzg,005EhkAnpKcWuNovJ6,Proposal,165144,50,2025-05-14,Partner Referral,00QsKHNK8Y7fYxAYtc,2025-01-13
006rjBKT9Q2e24Mx6P,Harbor Expansion 3424,001BxwnTfwEHyLSZGs,005XZUpRP9HBvLfhY6,Closed Lost,218013,0,2025-06-10,Inbound,00Q4prJvluvJajPLK7,2025-02-22
0068YsG7v72iZ08F0r,Acme Expansion 3425,001expSroVlWKy87ht,005RMzHVKudpQtLAvV,Closed Lost,50565,0,2024-08-30,Trade Show,00QG31hodE460DocuF,2024-03-26
006rIMTGZfhhlyEYLf,Oakridge Expansion 3426,001drqlF4v8RU4oVcX,005fjwPseptfcyBFSO,Closed Won,49482,100,2023-07-29,Outbound,00QM8g3SlihBGZQ9HQ,2023-04-21
006KIQkJGbTDUUbLUx,Stratus Expansion 3427,001ZAz60riUKulsJNz,005oTniFgpKl8lJKqn,Closed Won,233793,100,2024-10-04,Web,00QVhQqEE6hWDhvcRh,2024-07-05
006PTmFrK89vMuKSFz,Vertex Expansion 3428,001U2RsvrNS8zacTB3,005ponU3oUJcEecoTy,Proposal,247276,50,2025-03-09,Web,00QUKw8TLK0y0V6oLG,2024-12-21
006w32dFfNGm8A7fjm,Harbor Expansion 3429,001Z3fJOKN2K2k2o4A,0058XwJMmgZgCCCItV,Prospecting,36022,10,2023-10-27,Partner Referral,00QiWamxLjJ4EmmOMz,2023-10-06
0061cAoL5TosFU6IAn,Harbor Expansion 3430,0014QaTKzxhQu34gTG,005Pa6uUR0EkXHgr5D,Closed Won,45993,100,2022-11-13,Outbound,00QNHIHiuT4eYJK1jb,2022-09-12
006mnIecnXQXGQMUlt,Summit Expansion 3431,001x10GoCs95Ox0KsP,005IeU7PAQYPcwR9VT,Closed Lost,234373,0,2023-08-10,Web,00Q6DmXDDSwBD0W74H,2023-05-06
006sPRudlSICxmiyhR,Oakridge Expansion 3432,001TsekapbWtdDPUjx,005HMBcUaJasNagxn6,Closed Won,156468,100,2023-01-11,Partner Referral,00QWsxntYXF6YJi9Yj,2022-08-17
0063tj1jaSsHlFTuPN,Stratus Expansion 3433,001uGZzfbes3GgfeZ3,005YpyV0Iqs18vr6hF,Closed Won,178169,100,2025-02-27,Trade Show,00QmPSXGzkmBU77zJn,2024-12-05
006ZSG8P8byH1jkpkl,Lighthouse Expansion 3434,001vaoZMDWaJrWvlcJ,005EQtkoEfdgXDf2kK,Qualification,124518,25,2025-10-24,Partner Referral,00Qody11O2y6hAWjzl,2025-07-07
006UdJXunhSqKu4Ey8,Lighthouse Expansion 3435,001yJCHci1zg9OfVjf,005GrOeBn48jU6nOpE,Negotiation,223636,70,2024-07-23,Outbound,00QamJWbyN77joNmKX,2024-06-25
006c0PiqErkTH1Yygh,Cobalt Expansion 3436,001t2MrMGbGyDrnedJ,005Rc5gJ1bF86O0c4W,Closed Lost,119159,0,2024-03-03,Trade Show,00QTguX0ovUMsIMFOm,2023-11-14
006qCJORNEcoaWXLYE,Harbor Expansion 3437,001BorWRGugQlX8xjm,0052iY9Uot4wf3iCnE,Closed Won,242704,100,2025-11-08,Event,00QgVJ05YF4Q28N98K,2025-08-05
0060TH9KNUpYmFWWdi,Evergreen Expansion 3438,001IxW3JiZVNV0sT9E,005LrxjB8ud8tNczS1,Proposal,65786,50,2024-01-21,Event,00QN2QdhCyBvgEFiSN,2023-08-27
006TfybhEAIHGvaXjj,Cobalt Expansion 3439,001qpCe1St58FQy9QO,005kPk12Yr5iVYwvIy,Prospecting,202699,10,2024-05-09,Inbound,00Q60fJfsAH9dnI995,2024-04-15
006GEdhylz8nk8HmfF,Cobalt Expansion 3440,001Cdbme5K6HYLuEjp,005o6FGxPqqWKpnCkp,Qualification,246708,25,2023-12-14,Web,00QwUyjp9VXLjq9sNT,2023-07-12
006UnGy4FRRF6yzbZa,Ironwood Expansion 3441,001q5TgZaJmmh6yEgG,005TK374RFpXQFXq5p,Closed Won,112836,100,2022-08-01,Web,00QpYTDmajNZBHhbv7,2022-02-17
006noC1kfpjXrEGA1c,Acme Expansion 3442,001YuO85tR4Sfdpl7L,005xG5kruHOvgAC23A,Negotiation,152776,70,2025-07-09,Web,00QWvcAqAHlS86v3Qd,2025-02-24
006Jsr9oXoCxqoIR10,Lighthouse Expansion 3443,001xvQi72huw2E9454,0050tsmCN12UJFtP9W,Closed Lost,98747,0,2023-03-31,Web,00QDKtua1Q1ygs40EL,2023-03-04
006rVTitREy1i3AV5V,Nimbus Expansion 3444,001iSO0O5S27xw95Tj,005MwKfgdf4TfBF8Zg,Closed Lost,195287,0,2022-02-28,Outbound,00Q5qVxAQmLGZyDZ3a,2022-01-01
006FYeJfHHNGzPqDwL,Northstar Expansion 3445,001mrUJTnnGwEqwhxf,005GrOeBn48jU6nOpE,Negotiation,15461,70,2024-03-18,Web,00QiFkpiERnZqArcfU,2023-10-03
006CEHlEl1FcXmR7u8,Harbor Expansion 3446,001pJBzM0Ok05vDXm8,00574uwHCzqanx744B,Closed Won,62383,100,2025-06-27,Inbound,00Q8IhBWTWVf2Ew2bA,2025-03-10
006nhRs4QjRWrvpCvq,Cobalt Expansion 3447,001pywMyhb0kDFPnCF,005Pa6uUR0EkXHgr5D,Closed Lost,69133,0,2023-07-31,Outbound,00QgWSsj9hFXeacrEo,2023-03-03
006hYmtBySiBaHsA4F,Nimbus Expansion 3448,001zSyXPmd4Kcfnuk4,005COStSs3dErO7Qyy,Closed Lost,56348,0,2024-09-24,Inbound,00Q4bxvZ1I4mj8OSVR,2024-04-19
006flAeQjGgpUXjdEw,Cobalt Expansion 3449,001SptFEP7QFS4j07G,005ITUm8sMeUL9Z9US,Proposal,42683,50,2025-09-04,Trade Show,00QOiba3f5vj40fleT,2025-04-11
006s3R9aE1NFvMr8I4,Stratus Expansion 3450,001aMPLNTN2BzwZV4i,005AjaFO16Hd8Hp1Jf,Negotiation,247026,70,2024-09-03,Inbound,00Qn6iVb6oWIm4vtmI,2024-05-23
006ln02KY9c3WH1kBE,Stratus Expansion 3451,0016OmAsFVr2OOk5Vj,005SbAnWPkaLqqFhXE,Closed Won,66263,100,2022-04-05,Trade Show,00QLtl2RssoBDZba7u,2022-02-28
006QqNriRVmZlQxAVW,Vertex Expansion 3452,0011Lsm0wU5h6HKnpI,0058XwJMmgZgCCCItV,Negotiation,245437,70,2022-04-08,Outbound,00QTqaQeVOkLL6j8XB,2022-03-03
