id,name,account_number,owner_id,type,industry,annual_revenue,employee_count,billing_city,billing_state,billing_country,created_date,is_active
001ALYwYPgK4AeHW7T,Vertex Group 1919,ACC-101918,005CL72UB9NlJw0t0Z,Partner,Technology,37472381,2678,Denver,CO,US,2024-12-16,true
001aDVc1cZ1cfElIty,Northstar Services 1920,ACC-101919,005ZRAk3rxvD6mvf15,Partner,Manufacturing,37589173,4980,Atlanta,GA,US,2023-11-10,true
001zcRCWgnw6LPr1AN,Evergreen Group 1921,ACC-101920,005cVL9DQ83eH0EZfE,Prospect,Technology,25871942,3597,New York,NY,US,2022-10-17,false
0017LYUVw4dEM7ZSk1,Ironwood Services 1922,ACC-101921,005EF1FFbGvvXzIjDl,Prospect,Retail,17865333,2987,San Diego,CA,US,2024-09-18,true
001cuTzTrz80hiJ2UI,Nimbus Manufacturing 1923,ACC-101922,005f9kyPUYR0yZXH7k,Partner,Retail,44435847,4954,Phoenix,AZ,US,2022-12-29,true
001HUvbe5PyOi3WEUd,Pinnacle Financial 1924,ACC-101923,005oTniFgpKl8lJKqn,Prospect,Financial Services,49894041,3454,Chicago,IL,US,2025-08-05,false
001iMgvNE3lOQbUsDL,Cobalt Technologies 1925,ACC-101924,005cVL9DQ83eH0EZfE,Prospect,Financial Services,34668172,3518,New York,NY,US,2024-05-31,true
001sP2NxikJPTn4XIR,Nimbus Software 1926,ACC-101925,005zvrK8BJ2mrycCIE,Prospect,Retail,4096802,2787,Atlanta,GA,US,2022-02-20,true
001MiiA0oMzK9Rrv36,Harbor Retail 1927,ACC-101926,005xa0kEIUpEcdrhWI,Customer,Retail,6450759,3102,Nashville,TN,US,2023-04-05,true
0017d9vQeauzL85Noe,BlueSky Software 1928,ACC-101927,005MwKfgdf4TfBF8Zg,Customer,Healthcare,46438019,4568,San Diego,CA,US,2024-04-02,true
001Gk3M6HynJLuk8RF,BlueSky Partners 1929,ACC-101928,005FA8TcXwRGIFLbcj,Partner,Healthcare,47590141,1836,Miami,FL,US,2023-12-15,true
001PrlQ3uG6gXRVXRE,Stratus Manufacturing 1930,ACC-101929,005tNEaaVidaDN1aY5,Partner,Manufacturing,11518376,2617,San Diego,CA,US,2022-12-15,true
001ZOBM56KgJbeMUqT,Summit Systems 1931,ACC-101930,005mzHykyCWibqXEgp,Partner,Technology,21193131,3669,Austin,TX,US,2022-12-12,false
001MJxvyXDhaL2ia6i,Cobalt Retail 1932,ACC-101931,00512E80qDwAaI1oOE,Prospect,Retail,20107341,1732,Charlotte,NC,US,2021-07-09,true
001kK2XicLhmypoSZd,BlueSky Consulting 1933,ACC-101932,005oTuswObpFtGANeE,Partner,Healthcare,26869195,1724,Dallas,TX,US,2021-02-11,true
001GeKvZ95JgxAP8Ns,Clearwater Software 1934,ACC-101933,0054cPwdknqYVBf2UL,Prospect,Financial Services,41346823,412,Portland,OR,US,2021-03-27,true
001PQ2ptO2rCO8GDt8,Northstar Partners 1935,ACC-101934,005Jf9CIg9lV3G32cG,Partner,Technology,26550934,3385,Los Angeles,CA,US,2025-07-11,true
001UTESwAioVdn6728,Ironwood Labs 1936,ACC-101935,005IAWyyPlUBLQDIva,Prospect,Healthcare,11428095,4719,Portland,OR,US,2025-09-11,true
001bFCYuxavCvqyDL3,Acme Foods 1937,ACC-101936,005jI7Sc4sfHBomzPt,Prospect,Technology,20377259,3441,Austin,TX,US,2023-12-16,true
001uY50I5TRE9BaYof,Vertex Financial 1938,ACC-101937,005YgcwjR0nrnHIGZX,Partner,Manufacturing,19819987,2626,Chicago,IL,US,2025-08-13,false
001D3L6rRJ5NxhkMWR,Northstar Partners 1939,ACC-101938,005d2TMY2eGPYkWkSs,Partner,Financial Services,1438572,3785,Atlanta,GA,US,2022-12-17,true
001hXBKPqqBWo7vB1b,Oakridge Manufacturing 1940,ACC-101939,005B24wkYeA8WTwY25,Prospect,Retail,6827421,2079,Austin,TX,US,2024-06-16,true
001wFQdkwUWQvzEKk6,Vertex Financial 1941,ACC-101940,0059wya6DR3pIs3IPJ,Partner,Education,11628958,2407,Atlanta,GA,US,2023-10-21,true
001pLDgl3rWIH2c3Zj,Northstar Labs 1942,ACC-101941,005M5xWWu90p0JPGJQ,Customer,Technology,11098012,3426,Denver,CO,US,2025-05-30,false
001vOtIRv6mEO4mSPD,Redwood Logistics 1943,ACC-101942,00569YZ8tMEls1oPGs,Customer,Education,11825674,3003,Denver,CO,US,2023-09-05,true
001Og9SSDw678r1Oep,Evergreen Systems 1944,ACC-101943,005qhOaTRDj8l4v6Lo,Prospect,Financial Services,17739642,1734,Denver,CO,US,2024-02-24,true
001OBhaoQ0GSjapP1I,Nimbus Technologies 1945,ACC-101944,005ON53s4keRC7Er7R,Partner,Education,3641221,4231,Seattle,WA,US,2022-01-27,true
001GVlB1UHjI6NdfKG,Ironwood Services 1946,ACC-101945,005lwhmSG1MSOXLTAt,Customer,Manufacturing,3988706,3969,San Francisco,CA,US,2024-09-15,true
001EeHf8Q2tABMtQWZ,Lighthouse Financial 1947,ACC-101946,005rTQ0LB8Z2cjvjPG,Partner,Education,34331248,2279,Phoenix,AZ,US,2024-11-17,false
001xRmYZY8AcIOZYuD,Vertex Services 1948,ACC-101947,005AQpXsPDqHdTKZrg,Prospect,Retail,18170873,858,Nashville,TN,US,2022-08-25,true
001hmNgoJW12Iyir8l,Acme Consulting 1949,ACC-101948,005irLwe9xEBlEAQNC,Partner,Financial Services,818575,2517,San Francisco,CA,US,2023-06-13,true
001ZmxtVecXIs6bajS,Stratus Technologies 1950,ACC-101949,005AjaFO16Hd8Hp1Jf,Partner,Technology,15064531,818,Atlanta,GA,US,2021-10-08,false
001JQ1pjEPVPfY4RKn,Northstar Group 1951,ACC-101950,005oy1dBH72KcdA9bM,Partner,Healthcare,41656286,1813,Boston,MA,US,2022-10-08,true
001XIvs42ZChpiWMLm,Nimbus Systems 1952,ACC-101951,0050tsmCN12UJFtP9W,Partner,Retail,16387339,2387,Boston,MA,US,2024-05-12,true
001RufMr3pc2dCRwl8,Clearwater Group 1953,ACC-101952,005gvRs74Xd8fUlA3x,Partner,Technology,39149575,3426,Austin,TX,US,2022-11-05,false
001Vke8cOnYGx7CqMx,Nimbus Software 1954,ACC-101953,005GmCcmrt3DPvCZcO,Partner,Financial Services,1925189,2820,Philadelphia,PA,US,2025-10-28,false
0013vBSzHtrf94Ubno,Pinnacle Logistics 1955,ACC-101954,0058XwJMmgZgCCCItV,Prospect,Healthcare,2627149,3891,Boston,MA,US,2023-11-29,true
001Erub87klGYUgdLO,Oakridge Group 1956,ACC-101955,005gadkDjdrzTuBZQ0,Prospect,Healthcare,21183139,584,Chicago,IL,US,2025-07-01,true
00176H8JYUzesKj1Ej,Oakridge Partners 1957,ACC-101956,005RYrmmC3EMzwluqj,Customer,Manufacturing,8396591,1371,New York,NY,US,2023-07-10,false
001k9rlEn4ZBohSGus,Nimbus Manufacturing 1958,ACC-101957,005IYPQNVpF7c2XFiu,Prospect,Education,38098367,2752,Philadelphia,PA,US,2022-06-13,true
001d5aNHhUXkZfBf0H,Summit Energy 1959,ACC-101958,005YJKL1sxnz5KucCa,Prospect,Manufacturing,17643041,2101,Boston,MA,US,2022-03-16,true
001uRCycXaCJPx3HDu,Acme Logistics 1960,ACC-101959,005tNEaaVidaDN1aY5,Prospect,Financial Services,3207857,3651,Miami,FL,US,2025-03-09,false
001jgq5VvyTJd7NvRQ,BlueSky Manufacturing 1961,ACC-101960,005oTuswObpFtGANeE,Partner,Education,33076211,4726,Denver,CO,US,2025-02-10,true
001o04URcu8Xg51d1j,Vertex Partners 1962,ACC-101961,005w1rZfJkoRoaYcEo,Partner,Education,49290740,2003,Charlotte,NC,US,2023-04-16,false
001vsJWptlDybszfdH,Redwood Consulting 1963,ACC-101962,005PfomEh4AX7UIY31,Partner,Financial Services,13588880,3297,Austin,TX,US,2024-04-17,true
00197KWY9yDCSHM5Ga,Acme Energy 1964,ACC-101963,0052yGgxi1v4hCqV4x,Partner,Retail,33665385,3818,Chicago,IL,US,2021-05-06,true
0014cktvsdGcbNv9UA,Oakridge Financial 1965,ACC-101964,005vvizm5OfORbfBYV,Prospect,Financial Services,12475435,3766,Seattle,WA,US,2021-11-15,true
001adZI73K24cCJvWT,Pinnacle Services 1966,ACC-101965,005qHaW3q8wb36uD9S,Customer,Technology,27093009,1911,San Francisco,CA,US,2025-01-13,true
001VaD0SYzd5gKpCrN,Ironwood Services 1967,ACC-101966,0053OvJBQj7lluaSJM,Prospect,Manufacturing,1938982,3211,Nashville,TN,US,2021-09-16,true
0010LZ6EPQBsn3eOF3,Nimbus Logistics 1968,ACC-101967,005PfomEh4AX7UIY31,Customer,Healthcare,45598162,464,Nashville,TN,US,2024-09-20,false
001AUOvoLRKopHs3ak,Redwood Foods 1969,ACC-101968,005fDW8pqYyhUsaaJT,Prospect,Healthcare,22977445,1842,Portland,OR,US,2024-09-05,true
001j4EP9hC9VcOLHOY,Oakridge Technologies 1970,ACC-101969,005COStSs3dErO7Qyy,Prospect,Manufacturing,44356844,4598,San Diego,CA,US,2023-01-19,false
001UHBcAvWqXfAX99K,Evergreen Partners 1971,ACC-101970,005RMzHVKudpQtLAvV,Partner,Financial Services,2923831,4614,Phoenix,AZ,US,2021-08-14,false
001xMV7rll129silbp,Clearwater Health 1972,ACC-101971,005ygjBY3eCoYXQvBW,Customer,Financial Services,38169304,3263,Philadelphia,PA,US,2021-09-17,true
001pLVqWEXFezw8l3w,Acme Logistics 1973,ACC-101972,005H18uJWTVdyNheWe,Prospect,Education,24876060,628,Portland,OR,US,2023-02-24,true
0011LdzMRw3Qz3VhpB,Redwood Consulting 1974,ACC-101973,005FlqJ6WT9psqZImt,Partner,Technology,42403602,4044,Los Angeles,CA,US,2021-05-18,false
001RrYEUJ8sz6bxVPJ,Cobalt Health 1975,ACC-101974,005O8TxStNstfUeWj7,Customer,Healthcare,45808404,2153,Denver,CO,US,2023-03-24,false
001RhsGKlucEnjiRCx,Pinnacle Technologies 1976,ACC-101975,005xIxpup9aX5Yc366,Partner,Manufacturing,44677494,2066,New York,NY,US,2021-08-08,true
001gHfw7mPAuAh2BUg,Pinnacle Retail 1977,ACC-101976,005zvrK8BJ2mrycCIE,Partner,Manufacturing,41303890,107,Dallas,TX,US,2023-04-03,true
001NSt1BVCj1vHsu5D,Ironwood Technologies 1978,ACC-101977,005a88RCsXNcc8P2XG,Prospect,Retail,48160967,1823,San Diego,CA,US,2022-01-30,true
001L9GxPEGasakTaB4,Cobalt Logistics 1979,ACC-101978,0059wya6DR3pIs3IPJ,Customer,Education,5538959,1326,San Diego,CA,US,2024-07-23,true
001HJtruuWkh3MZxKD,Ironwood Retail 1980,ACC-101979,005y5u3soBmeQ9pyxl,Prospect,Financial Services,42234601,4181,Minneapolis,MN,US,2023-11-02,true
001lJAPOFu1QvbXa9r,Stratus Technologies 1981,ACC-101980,005GkgNJqeO2GW2jXH,Prospect,Retail,48511957,992,Nashville,TN,US,2025-11-01,false
001SknW2DTP7gkrwZS,Pinnacle Consulting 1982,ACC-101981,005U1SVjkIk2fyV5rw,Partner,Technology,27205006,2227,Portland,OR,US,2021-02-16,true
0014IxI2OBeJR5uj6f,Redwood Consulting 1983,ACC-101982,005IAWyyPlUBLQDIva,Prospect,Financial Services,6809921,1536,New York,NY,US,2025-06-15,false
001QUiZHgvAsU2gMkP,Nimbus Labs 1984,ACC-101983,005TK374RFpXQFXq5p,Prospect,Technology,35267637,1806,Chicago,IL,US,2023-10-01,true
001hWki7gHlLAbnYXY,Evergreen Services 1985,ACC-101984,005oyndEH15fmiBogk,Partner,Healthcare,12430608,3044,Miami,FL,US,2023-11-21,false
001aiPFzLeVO5QHiNn,BlueSky Retail 1986,ACC-101985,005HMBcUaJasNagxn6,Partner,Manufacturing,47725688,2831,Seattle,WA,US,2022-05-07,true
0017022I5gBF3dfFrB,Summit Manufacturing 1987,ACC-101986,005UcROE8MIxxlGJGK,Prospect,Healthcare,38351305,2436,Los Angeles,CA,US,2025-05-24,true
001OxXqNRG41pSsPnE,Clearwater Energy 1988,ACC-101987,005SzPtEFRJYtyoJvY,Customer,Education,15060097,1535,San Francisco,CA,US,2023-07-21,true
001koD4bbof9vQeepo,Cobalt Group 1989,ACC-101988,005HMBcUaJasNagxn6,Customer,Technology,48310396,809,Chicago,IL,US,2025-10-21,true
001vd2jLZByFpicete,Lighthouse Energy 1990,ACC-101989,005XY6JL792Cjz6tvp,Partner,Financial Services,43741606,1826,New York,NY,US,2022-05-21,true
001IIQIX4wfecxLddQ,Vertex Systems 1991,ACC-101990,005eP2OT2tJzd6Dja9,Prospect,Retail,45761761,2787,Phoenix,AZ,US,2024-06-15,true
001G77ShTbCOtYMhOl,Nimbus Manufacturing 1992,ACC-101991,0059wya6DR3pIs3IPJ,Prospect,Education,36351587,4017,Denver,CO,US,2021-07-10,true
0015sos4lxjPXqgymT,Clearwater Group 1993,ACC-101992,005I3dLDQYUNdUVw4Y,Prospect,Retail,4256599,3150,Denver,CO,US,2022-11-10,true
0017UTaF2atqtpel8S,Evergreen Logistics 1994,ACC-101993,005PcnSwvycOiPT9zy,Prospect,Education,30370527,3714,Denver,CO,US,2021-11-04,true
001av6F3O3kUntSxoU,Cobalt Consulting 1995,ACC-101994,005CL72UB9NlJw0t0Z,Partner,Healthcare,47762298,539,San Diego,CA,US,2025-01-09,true
001V9oDFnRdNffkbIZ,BlueSky Systems 1996,ACC-101995,005FA8TcXwRGIFLbcj,Partner,Healthcare,34402160,4789,Philadelphia,PA,US,2024-07-19,false
001FtejooJz3yIBCjt,Harbor Group 1997,ACC-101996,005lkDbq9IPSQ2U7zZ,Partner,Technology,2059699,257,Charlotte,NC,US,2024-03-13,true
001LUFUfUlVGQ3lxww,Cobalt Logistics 1998,ACC-101997,005GITA8ZV1nYz3VcV,Customer,Manufacturing,47428208,3266,Miami,FL,US,2023-03-21,false
001tQo8Wgse5LRKqLe,Acme Technologies 1999,ACC-101998,005TK374RFpXQFXq5p,Partner,Education,20162775,4836,Chicago,IL,US,2021-01-04,false
001C8WHdHldJvVELpN,Clearwater Consulting 2000,ACC-101999,0055pWDZRM9H820dFq,Prospect,Healthcare,16271624,2693,Minneapolis,MN,US,2025-10-14,true
001NQ5uy0IYz1xVi2e,Harbor Services 2001,ACC-102000,005f9kyPUYR0yZXH7k,Prospect,Technology,14379255,580,Minneapolis,MN,US,2023-06-29,true
001Ae6eEo5roL3gB9y,Oakridge Health 2002,ACC-102001,005oRycfOWj8YbLrlq,Prospect,Technology,44816139,4732,Phoenix,AZ,US,2022-06-10,true
001wf1qReJy256vFdH,Stratus Partners 2003,ACC-102002,005I4QuXwZXCZDkjMX,Customer,Financial Services,15952714,3026,Los Angeles,CA,US,2024-05-22,false
001WwMY726kXtJ4XUi,Summit Consulting 2004,ACC-102003,005r8kcdxSxYgha9K0,Prospect,Education,49887224,3120,Minneapolis,MN,US,2021-11-11,false
001DqfLhsOpmTzd1YR,Harbor Health 2005,ACC-102004,005uK1d6IniB6ZlkqB,Partner,Retail,46028595,599,Boston,MA,US,2025-03-09,true
001xkZL396cVZsTQOl,Stratus Systems 2006,ACC-102005,0053QDpe3Xj7Gt2h2H,Customer,Manufacturing,21865000,531,Portland,OR,US,2021-08-08,true
001pZMYJt7HyDWrEYQ,Vertex Technologies 2007,ACC-102006,0058XwJMmgZgCCCItV,Customer,Retail,34753547,3797,Portland,OR,US,2021-05-07,true
001vpXw35wM37suevo,Pinnacle Health 2008,ACC-102007,005gadkDjdrzTuBZQ0,Partner,Education,17031536,4960,Phoenix,AZ,US,2022-02-23,false
001viZcdesDVXThllt,BlueSky Media 2009,ACC-102008,005IeU7PAQYPcwR9VT,Customer,Retail,6484215,1502,Charlotte,NC,US,2024-04-04,false
001DqIkPNxs0GNIZgk,BlueSky Services 2010,ACC-102009,005KXIvx3Ru4Hx5BVz,Customer,Retail,18070442,3456,Chicago,IL,US,2021-01-20,true
001feFsIvmEhRLsopX,Clearwater Health 2011,ACC-102010,005H18uJWTVdyNheWe,Customer,Education,40123484,2903,Denver,CO,US,2023-01-07,false
001OsXX4IsiUjfqB35,Redwood Manufacturing 2012,ACC-102011,005ATkmG7VSdpihf48,Prospect,Healthcare,885341,1249,Austin,TX,US,2021-11-14,true
001PW8Ji2chnfGXu5M,BlueSky Systems 2013,ACC-102012,005EQtkoEfdgXDf2kK,Prospect,Manufacturing,44048170,3368,Philadelphia,PA,US,2025-06-22,true
001aRrXUCdrJ5hPGwA,Clearwater Services 2014,ACC-102013,005dJm5gIU7nUKZnv1,Customer,Manufacturing,24217803,413,Los Angeles,CA,US,2022-06-29,true
001BvrViHpAUhAGAj5,Clearwater Labs 2015,ACC-102014,005fDW8pqYyhUsaaJT,Partner,Manufacturing,46163075,3454,Philadelphia,PA,US,2025-03-17,false
001FlNcizxuj9bYM1Y,Ironwood Services 2016,ACC-102015,005YpyV0Iqs18vr6hF,Partner,Financial Services,26582666,2717,Los Angeles,CA,US,2023-06-11,true
001kaOM8ek53JJy37s,Oakridge Energy 2017,ACC-102016,005mYnZlHWW2dnL0rt,Prospect,Healthcare,34188557,947,Atlanta,GA,US,2025-03-04,true
001j4ofPSUDU9KHmSA,Harbor Foods 2018,ACC-102017,005ZgXPYFXOBU7G1tp,Prospect,Education,762050,2078,Charlotte,NC,US,2022-02-28,false
001mERW8lfcPaYBkiw,Harbor Partners 2019,ACC-102018,0050fGb9Xo51dtJbLu,Partner,Financial Services,39463425,950,Seattle,WA,US,2021-12-02,true
001XNncphhWhczTgvm,Lighthouse Software 2020,ACC-102019,005AQpXsPDqHdTKZrg,Partner,Education,23743506,2977,Dallas,TX,US,2023-06-12,false
0019yum7YE6bP2kULV,Ironwood Energy 2021,ACC-102020,005sbu92PDPF7bHdnm,Prospect,Financial Services,32542579,3915,Chicago,IL,US,2022-06-25,false
001gRgdcXY50Ey26nF,Northstar Retail 2022,ACC-102021,005RNwgHWbHSrrlfhq,Partner,Manufacturing,35339552,3852,Miami,FL,US,2022-04-01,true
001L0mCoxB6DUlAUSW,Lighthouse Retail 2023,ACC-102022,005hrcAAsV0H3bsIeE,Partner,Technology,29903759,1895,Charlotte,NC,US,2025-02-05,false
001kEkORT7LSaI3qv3,Summit Media 2024,ACC-102023,005VLfsfX7zhRzFubF,Prospect,Technology,9541650,1553,Nashville,TN,US,2025-02-02,true
001MX4yM4tXn8eU760,Cobalt Media 2025,ACC-102024,005cVL9DQ83eH0EZfE,Partner,Education,36853021,174,Atlanta,GA,US,2022-04-30,false
001fjfwoUoegp3jJxs,Stratus Technologies 2026,ACC-102025,005Xq8vs8ialvuJ4ap,Prospect,Healthcare,31710284,3490,Denver,CO,US,2023-12-12,true
001p0guP3b2YaBkfqk,Oakridge Systems 2027,ACC-102026,005bZBvn4MclbYAtNN,Prospect,Manufacturing,22370994,2754,New York,NY,US,2024-04-04,true
001CctImZK8n5uxvBr,Ironwood Labs 2028,ACC-102027,0051xrdseoLzIEtx8d,Customer,Technology,30124753,1904,New York,NY,US,2024-09-17,true
001SYPBVnTqFvWbfHE,Oakridge Manufacturing 2029,ACC-102028,005IAWyyPlUBLQDIva,Prospect,Retail,21940460,1675,Seattle,WA,US,2022-12-09,false
001CgqgTAfVtUwMsjz,Northstar Group 2030,ACC-102029,005IgSO06ukUkmxr0U,Customer,Financial Services,13639688,3220,Denver,CO,US,2024-10-05,true
001xdvsBWFzM2Camac,Vertex Labs 2031,ACC-102030,005SotgxabsZFoiinJ,Customer,Technology,9122933,4390,Los Angeles,CA,US,2021-03-10,true
0017Le38h7VOck40jx,Oakridge Technologies 2032,ACC-102031,005r8kcdxSxYgha9K0,Customer,Technology,19880061,4708,Nashville,TN,US,2025-08-23,true
001A34bsMkC19hXhNC,Pinnacle Services 2033,ACC-102032,005iRmiKUtSSkR82g5,Prospect,Manufacturing,18002275,4121,Phoenix,AZ,US,2022-05-10,true
001KMiZbVqaC7ZeeX7,Pinnacle Partners 2034,ACC-102033,0050tsmCN12UJFtP9W,Prospect,Manufacturing,24372397,3687,Minneapolis,MN,US,2023-06-27,true
0015qIWASCLVs0zvip,Redwood Group 2035,ACC-102034,005mzHykyCWibqXEgp,Partner,Education,34201630,4500,Nashville,TN,US,2023-09-13,true
001NVfgSwXyeoJChBJ,Redwood Group 2036,ACC-102035,005cFzr92UqWtEjiS5,Prospect,Technology,1601669,2355,San Francisco,CA,US,2021-11-06,true
001ZYAhqHbxr0HFVoX,Clearwater Systems 2037,ACC-102036,005T3CcQW30Fc3HxzP,Partner,Retail,29808175,741,Charlotte,NC,US,2021-08-28,true
001CC31TVjTC8pjlII,Oakridge Labs 2038,ACC-102037,005SHkriY5Z0W9xzJS,Partner,Retail,2050467,3337,Phoenix,AZ,US,2021-04-03,true
001pWvs25p0g8C6rOy,Lighthouse Media 2039,ACC-102038,005dEsDKcaedNVmJU3,Partner,Retail,14671093,4617,Portland,OR,US,2023-06-15,true
001Uxg6vGfChuOPWEy,BlueSky Foods 2040,ACC-102039,005BLRswT6VWAL3Jkq,Prospect,Education,45320860,1517,Portland,OR,US,2023-01-14,true
001PqmCxCuCQWNl68t,Cobalt Software 2041,ACC-102040,005LrxjB8ud8tNczS1,Partner,Technology,18835833,4516,Miami,FL,US,2024-12-09,false
001rkYHvcDklg8cNEf,Pinnacle Foods 2042,ACC-102041,005cFzr92UqWtEjiS5,Customer,Manufacturing,34127255,957,Los Angeles,CA,US,2021-01-21,false
001O2oiSYmGrLjGXDG,Pinnacle Systems 2043,ACC-102042,005ON53s4keRC7Er7R,Prospect,Financial Services,22344940,2149,Minneapolis,MN,US,2021-02-06,false
001J3WOaGIcZlgcZLx,Oakridge Systems 2044,ACC-102043,00517kC03BFC8pxkQp,Customer,Manufacturing,24300517,4091,Portland,OR,US,2021-08-17,true
001d5OpOFwVxfG7bC5,Summit Group 2045,ACC-102044,005DJJzk8TFPHjwamm,Prospect,Healthcare,26179511,685,Los Angeles,CA,US,2021-09-03,true
001QQxGXLbQS9Wrqgv,Redwood Logistics 2046,ACC-102045,0053OvJBQj7lluaSJM,Partner,Healthcare,40738144,3402,Miami,FL,US,2025-10-04,true
0010djCQmgf1bIBmMz,Pinnacle Systems 2047,ACC-102046,005rTQ0LB8Z2cjvjPG,Partner,Healthcare,30312698,2029,Charlotte,NC,US,2025-02-04,false
001aAtzfSqrHTbQ2w5,BlueSky Services 2048,ACC-102047,005xQtcNnSs6fMHI2E,Prospect,Technology,11932462,3576,Nashville,TN,US,2024-10-04,true
001VYFjMJ08buJ1FNi,Evergreen Media 2049,ACC-102048,005VLfsfX7zhRzFubF,Prospect,Technology,46666258,2959,Boston,MA,US,2022-12-25,true
00139oXxJ3eVAXZ5ig,Nimbus Energy 2050,ACC-102049,005kPk12Yr5iVYwvIy,Partner,Technology,34762678,2253,Austin,TX,US,2021-09-29,true
001MNTCsqLqnNfh7Gu,Northstar Retail 2051,ACC-102050,005bZBvn4MclbYAtNN,Customer,Healthcare,27793821,3859,San Francisco,CA,US,2023-03-13,true
001c6ubcSb4nV6gyg3,Cobalt Retail 2052,ACC-102051,005F4DJKwnDrFRcqbf,Customer,Manufacturing,43084518,2409,Dallas,TX,US,2023-07-09,false
001rJkSRmnMyEMafWo,Oakridge Foods 2053,ACC-102052,005PhLjKVjb9dOzZoL,Prospect,Healthcare,49334054,3313,Philadelphia,PA,US,2024-04-10,false
001pb5cpgNwLCMEZH5,Redwood Systems 2054,ACC-102053,005mzHykyCWibqXEgp,Partner,Education,14350814,889,San Diego,CA,US,2023-04-09,false
0016NjriOMMGpUyq84,Lighthouse Foods 2055,ACC-102054,005DtIhNjUqehYU9Ld,Partner,Technology,34865836,138,Dallas,TX,US,2021-03-26,true
001bIiD3H3mOgh1sv6,Acme Manufacturing 2056,ACC-102055,005irLwe9xEBlEAQNC,Partner,Education,25019195,1598,Portland,OR,US,2022-05-27,true
001fPQzF3UlzFBrYxb,Harbor Financial 2057,ACC-102056,005PcnSwvycOiPT9zy,Customer,Manufacturing,28701765,1512,Chicago,IL,US,2023-01-07,true
001a6pLzJT38fjomIJ,Stratus Logistics 2058,ACC-102057,005iSUGFUqSTcmtbKs,Prospect,Technology,43337463,4517,Portland,OR,US,2021-10-17,true
0019aIEDhSCEU3e2n4,Lighthouse Media 2059,ACC-102058,005q3idaDMhXnwfocw,Partner,Retail,44228850,154,Minneapolis,MN,US,2021-03-30,false
001nepWL39bhZa7XDi,Northstar Logistics 2060,ACC-102059,00574uwHCzqanx744B,Customer,Retail,37567237,771,Seattle,WA,US,2024-03-01,false
001Cc9OeMDhrdF7RwM,BlueSky Financial 2061,ACC-102060,005uzGGUX4TIYx0w3I,Partner,Technology,13586960,92,Philadelphia,PA,US,2022-08-19,true
001yCeAoLp7SfSg0U5,Stratus Manufacturing 2062,ACC-102061,005xa0kEIUpEcdrhWI,Partner,Retail,42355887,4297,San Francisco,CA,US,2023-03-26,true
001V8LJmy0NLIkdqrL,Lighthouse Financial 2063,ACC-102062,005T3CcQW30Fc3HxzP,Prospect,Financial Services,2994614,928,Austin,TX,US,2025-12-28,true
001PpFgiZyTXmRdiDD,Harbor Labs 2064,ACC-102063,005iSUGFUqSTcmtbKs,Prospect,Education,39019762,1432,Atlanta,GA,US,2022-08-21,true
001WXopXpBR16ViPif,Lighthouse Services 2065,ACC-102064,005GITA8ZV1nYz3VcV,Prospect,Technology,1413416,4104,Minneapolis,MN,US,2025-09-21,false
001yJGo4EyOxXltgAS,Vertex Financial 2066,ACC-102065,005CDjSs8Io3wfG3Ak,Customer,Healthcare,16369682,911,New York,NY,US,2023-06-28,true
001FTZBF4nrM66NULA,Acme Financial 2067,ACC-102066,005N1Jj8umhbHxSPTH,Prospect,Healthcare,12186971,3149,Minneapolis,MN,US,2021-04-10,true
001YZ17OOHYGSD5j9J,Ironwood Retail 2068,ACC-102067,005SzPtEFRJYtyoJvY,Customer,Technology,1023557,532,Boston,MA,US,2025-04-07,false
0016vQCVwHmqokXBjE,Clearwater Media 2069,ACC-102068,0052iY9Uot4wf3iCnE,Partner,Education,1279442,56,Austin,TX,US,2023-08-11,true
001aOXmXFezbPXLQHP,Nimbus Manufacturing 2070,ACC-102069,005ponU3oUJcEecoTy,Partner,Technology,10571186,1531,Minneapolis,MN,US,2025-07-02,false
001vbBKSlK9MX4cccS,Stratus Partners 2071,ACC-102070,005CDjSs8Io3wfG3Ak,Customer,Education,20700710,4761,Los Angeles,CA,US,2022-10-31,true
001Itf3rn7n21fsyrx,Redwood Consulting 2072,ACC-102071,005xi0Xi0wCwuciNbG,Prospect,Healthcare,26925130,1009,Charlotte,NC,US,2021-11-06,true
001uj3PGeGU39HFEQK,Pinnacle Software 2073,ACC-102072,005oy1dBH72KcdA9bM,Partner,Financial Services,8285268,1297,San Diego,CA,US,2025-07-29,true
001NE6r7NcE7ve514t,Clearwater Partners 2074,ACC-102073,005ATkmG7VSdpihf48,Prospect,Technology,38977831,14,San Diego,CA,US,2023-06-20,false
001Wev0AMQA5HpyF7f,Redwood Logistics 2075,ACC-102074,005dEsDKcaedNVmJU3,Prospect,Technology,31471171,246,Portland,OR,US,2024-01-17,false
001IcNiO2Fq8ho1pFd,Pinnacle Financial 2076,ACC-102075,005DJJzk8TFPHjwamm,Customer,Technology,16900778,2614,Chicago,IL,US,2024-10-08,false
001EkEqx2p7v6US2Ix,Ironwood Technologies 2077,ACC-102076,00512E80qDwAaI1oOE,Prospect,Education,4342032,3595,Portland,OR,US,2021-03-04,true
001wsLT9qt1E1HQ4eU,Ironwood Consulting 2078,ACC-102077,005Zig763saiCy9Xs5,Prospect,Education,27058711,3585,Phoenix,AZ,US,2022-07-10,true
