status,lead_source,lead_owner_id,owner_role,owner_department,task_count,open_task_count,closed_task_count,high_priority_task_count,lead_age_days,owner_tenure_days,days_since_last_task_created,days_since_last_task_activity,lead_is_converted,open_task_ratio,closed_task_ratio,high_priority_task_ratio,task_velocity,high_priority_velocity,task_count_per_owner_day,task_activity_recency_score,task_created_recency_score,lead_age_bucket,owner_tenure_bucket,task_count_bucket
Nurturing,Trade Show,005JwwpEL8xofdwkwl,SDR,Sales,2,2,0,0,428,407,-103.0,-119.0,1,1.0,0.0,0.0,0.004662004662004662,0.0,0.004901960784313725,1.0,1.0,366_730,366_730,1_2
Open,Outbound,005NhmgMvZSpDy5y9P,BDR,Sales,6,4,2,5,748,181,-468.0,-482.0,0,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.00801068090787717,0.006675567423230975,0.03296703296703297,1.0,1.0,730_plus,181_365,6_10
Qualified,Outbound,005Fg6NzJiUZlow1pr,BDR,Sales,8,4,4,2,532,701,-552.0,-562.0,0,0.5,0.5,0.25,0.0150093808630394,0.00375234521575985,0.011396011396011397,1.0,1.0,366_730,366_730,6_10
Open,Trade Show,005mYnZlHWW2dnL0rt,BDR,Sales,5,2,3,2,1439,116,-1251.0,-1275.0,1,0.4,0.6,0.4,0.003472222222222222,0.001388888888888889,0.042735042735042736,1.0,1.0,730_plus,91_180,3_5
Open,Trade Show,005Xq8vs8ialvuJ4ap,SDR,Sales,2,1,1,0,61,57,864.0,848.0,1,0.5,0.5,0.0,0.03225806451612903,0.0,0.034482758620689655,0.001177856301531213,0.0011560693641618498,31_90,31_90,1_2
Working,Trade Show,005yopVEVGjrYSQu2q,SDR,Sales,5,3,2,2,621,529,-48.0,-72.0,1,0.6,0.4,0.4,0.008038585209003215,0.003215434083601286,0.009433962264150943,1.0,1.0,366_730,366_730,3_5
Qualified,Partner Referral,005kYbLfois6p7LjKf,SDR,Sales,5,4,1,2,268,239,489.0,482.0,1,0.8,0.2,0.4,0.01858736059479554,0.007434944237918215,0.020833333333333332,0.002070393374741201,0.0020408163265306124,181_365,181_365,3_5
Qualified,Inbound,0058Bwr0RkCwwLehpc,BDR,Sales,4,2,2,3,1,484,664.0,644.0,1,0.5,0.5,0.75,2.0,1.5,0.008247422680412371,0.0015503875968992248,0.0015037593984962407,0_30,366_730,3_5
Qualified,Web,005voBFvhNYadVKXTu,BDR,Sales,5,2,3,3,1321,-741,-826.0,-851.0,0,0.4,0.6,0.6,0.0037821482602118004,0.0022692889561270802,-0.006756756756756757,1.0,1.0,730_plus,,3_5
Qualified,Event,005iRmiKUtSSkR82g5,BDR,Sales,4,1,3,3,1456,-149,-1000.0,-1016.0,1,0.25,0.75,0.75,0.002745367192862045,0.002059025394646534,-0.02702702702702703,1.0,1.0,730_plus,,3_5
Working,Partner Referral,005TqlXejhWbvjVWsd,AE,Sales,3,2,1,0,1212,-742,-1076.0,-1101.0,1,0.6666666666666666,0.3333333333333333,0.0,0.00247320692497939,0.0,-0.004048582995951417,1.0,1.0,730_plus,,3_5
Qualified,Inbound,005DJJzk8TFPHjwamm,BDR,Sales,7,4,3,1,1205,330,-1102.0,-1126.0,1,0.5714285714285714,0.42857142857142855,0.14285714285714285,0.005804311774461028,0.0008291873963515755,0.021148036253776436,1.0,1.0,730_plus,181_365,6_10
Nurturing,Partner Referral,005w1rZfJkoRoaYcEo,BDR,Sales,3,1,2,3,124,1419,822.0,796.0,1,0.3333333333333333,0.6666666666666666,1.0,0.024,0.024,0.002112676056338028,0.0012547051442910915,0.001215066828675577,91_180,730_plus,3_5
Open,Inbound,005kGz3iLXUMdHQq3f,SDR,Sales,4,2,2,1,672,324,-239.0,-268.0,1,0.5,0.5,0.25,0.005943536404160475,0.0014858841010401188,0.012307692307692308,1.0,1.0,366_730,181_365,3_5
Qualified,Partner Referral,005lFrIUHPTHLXsJgY,BDR,Sales,3,2,1,0,1228,-456,-952.0,-958.0,0,0.6666666666666666,0.3333333333333333,0.0,0.0024410089503661514,0.0,-0.006593406593406593,1.0,1.0,730_plus,,3_5
Open,Partner Referral,005FmC4bvUmQBFO9r1,BDR,Sales,2,1,1,2,517,1161,-133.0,-142.0,0,0.5,0.5,1.0,0.003861003861003861,0.003861003861003861,0.0017211703958691911,1.0,1.0,366_730,730_plus,1_2
Qualified,Partner Referral,0054cPwdknqYVBf2UL,BDR,Sales,3,2,1,1,27,887,912.0,887.0,1,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.10714285714285714,0.03571428571428571,0.0033783783783783786,0.0011261261261261261,0.001095290251916758,0_30,730_plus,3_5
Working,Event,005GBFWjFmmyU3YASa,BDR,Sales,6,4,2,2,949,-239,-673.0,-674.0,0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.00631578947368421,0.002105263157894737,-0.025210084033613446,1.0,1.0,730_plus,,6_10
Nurturing,Partner Referral,005N1Jj8umhbHxSPTH,SDR,Sales,1,0,1,0,205,-192,-101.0,-117.0,1,0.0,1.0,0.0,0.0048543689320388345,0.0,-0.005235602094240838,1.0,1.0,181_365,,1_2
Open,Trade Show,005xQtcNnSs6fMHI2E,AE,Sales,2,1,1,1,613,228,-14.0,-33.0,0,0.5,0.5,0.5,0.003257328990228013,0.0016286644951140066,0.008733624454148471,1.0,1.0,366_730,181_365,1_2
Working,Inbound,005PsOTr02Fp2pwCFZ,BDR,Sales,3,2,1,0,58,634,680.0,677.0,1,0.6666666666666666,0.3333333333333333,0.0,0.05084745762711865,0.0,0.004724409448818898,0.0014749262536873156,0.0014684287812041115,31_90,366_730,3_5
Nurturing,Web,005GmCcmrt3DPvCZcO,BDR,Sales,5,4,1,2,827,194,-693.0,-715.0,1,0.8,0.2,0.4,0.006038647342995169,0.0024154589371980675,0.02564102564102564,1.0,1.0,730_plus,181_365,3_5
Working,Inbound,005H18uJWTVdyNheWe,BDR,Sales,5,3,2,4,179,-64,-111.0,-124.0,1,0.6,0.4,0.8,0.027777777777777776,0.022222222222222223,-0.07936507936507936,1.0,1.0,91_180,,3_5
Nurturing,Outbound,005chtXE6kHD1j5gMk,BDR,Sales,1,1,0,0,1065,-50,-605.0,-609.0,1,1.0,0.0,0.0,0.0009380863039399625,0.0,-0.02040816326530612,1.0,1.0,730_plus,,1_2
Open,Partner Referral,005lFrIUHPTHLXsJgY,BDR,Sales,2,1,1,1,5,767,1016.0,994.0,1,0.5,0.5,0.5,0.3333333333333333,0.16666666666666666,0.0026041666666666665,0.0010050251256281408,0.0009832841691248771,0_30,730_plus,1_2
Qualified,Web,00552has5XdvFlGgIo,SDR,Sales,3,2,1,2,1077,518,-467.0,-476.0,1,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0027829313543599257,0.0018552875695732839,0.005780346820809248,1.0,1.0,730_plus,366_730,3_5
Nurturing,Inbound,005hrcAAsV0H3bsIeE,SDR,Sales,4,4,0,1,831,-447,-467.0,-489.0,1,1.0,0.0,0.25,0.004807692307692308,0.001201923076923077,-0.008968609865470852,1.0,1.0,730_plus,,3_5
Qualified,Web,005O8TxStNstfUeWj7,BDR,Sales,4,0,4,2,18,1526,519.0,518.0,0,0.0,1.0,0.5,0.21052631578947367,0.10526315789473684,0.0026195153896529143,0.0019267822736030828,0.0019230769230769232,0_30,730_plus,3_5
Nurturing,Event,005NhmgMvZSpDy5y9P,BDR,Sales,4,1,3,0,727,202,-601.0,-604.0,0,0.25,0.75,0.0,0.005494505494505495,0.0,0.019704433497536946,1.0,1.0,366_730,181_365,3_5
Working,Partner Referral,005Fg6NzJiUZlow1pr,BDR,Sales,3,1,2,0,968,265,-648.0,-673.0,1,0.3333333333333333,0.6666666666666666,0.0,0.0030959752321981426,0.0,0.011278195488721804,1.0,1.0,730_plus,181_365,3_5
Qualified,Web,005tRa1eePdjJYM6mg,BDR,Sales,3,3,0,1,828,616,109.0,90.0,0,1.0,0.0,0.3333333333333333,0.0036188178528347406,0.0012062726176115801,0.004862236628849271,0.01098901098901099,0.00909090909090909,730_plus,366_730,3_5
Qualified,Outbound,0052vuTGNhPaf9DJtR,SDR,Sales,3,0,3,2,483,-377,-64.0,-74.0,1,0.0,1.0,0.6666666666666666,0.006198347107438017,0.004132231404958678,-0.007978723404255319,1.0,1.0,366_730,,3_5
Qualified,Web,005chtXE6kHD1j5gMk,BDR,Sales,4,2,2,4,1227,-212,-1171.0,-1185.0,1,0.5,0.5,1.0,0.003257328990228013,0.003257328990228013,-0.018957345971563982,1.0,1.0,730_plus,,3_5
Qualified,Trade Show,0055pWDZRM9H820dFq,SDR,Sales,5,3,2,0,217,133,109.0,92.0,0,0.6,0.4,0.0,0.022935779816513763,0.0,0.03731343283582089,0.010752688172043012,0.00909090909090909,181_365,91_180,3_5
Open,Event,005YgcwjR0nrnHIGZX,SDR,Sales,5,1,4,2,1159,384,-913.0,-922.0,0,0.2,0.8,0.4,0.004310344827586207,0.0017241379310344827,0.012987012987012988,1.0,1.0,730_plus,366_730,3_5
Open,Outbound,00552has5XdvFlGgIo,SDR,Sales,2,0,2,1,1245,350,-993.0,-1003.0,0,0.0,1.0,0.5,0.0016051364365971107,0.0008025682182985554,0.005698005698005698,1.0,1.0,730_plus,181_365,1_2
Open,Trade Show,005Tdp9BDe2ZbrGft6,AE,Sales,5,3,2,2,1419,-595,-1311.0,-1331.0,1,0.6,0.4,0.4,0.0035211267605633804,0.0014084507042253522,-0.008417508417508417,1.0,1.0,730_plus,,3_5
Open,Inbound,005pCTycClXuIF6SUv,BDR,Sales,4,2,2,3,1408,-642,-1412.0,-1438.0,0,0.5,0.5,0.75,0.0028388928317956,0.0021291696238466998,-0.0062402496099844,1.0,1.0,730_plus,,3_5
Qualified,Trade Show,0054cPwdknqYVBf2UL,BDR,Sales,3,2,1,2,364,550,-2.0,-14.0,1,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.00821917808219178,0.005479452054794521,0.0054446460980036296,1.0,1.0,181_365,366_730,3_5
Qualified,Outbound,005AjaFO16Hd8Hp1Jf,AE,Sales,1,1,0,0,615,768,-454.0,-483.0,1,1.0,0.0,0.0,0.0016233766233766235,0.0,0.0013003901170351106,1.0,1.0,366_730,730_plus,1_2
Nurturing,Trade Show,005OHuMUHvi8wsLMNv,SDR,Sales,4,0,4,3,357,550,-164.0,-181.0,0,0.0,1.0,0.75,0.0111731843575419,0.008379888268156424,0.007259528130671506,1.0,1.0,181_365,366_730,3_5
Open,Event,005zWOoMnQrwuxqr1I,SDR,Sales,5,2,3,2,1397,-195,-1125.0,-1127.0,1,0.4,0.6,0.4,0.00357653791130186,0.001430615164520744,-0.02577319587628866,1.0,1.0,730_plus,,3_5
Nurturing,Inbound,005iRmiKUtSSkR82g5,BDR,Sales,6,2,4,1,376,931,-275.0,-294.0,0,0.3333333333333333,0.6666666666666666,0.16666666666666666,0.015915119363395226,0.002652519893899204,0.006437768240343348,1.0,1.0,366_730,730_plus,6_10
Nurturing,Trade Show,005EecxXglGcgO8nCu,AE,Sales,2,1,1,1,1229,291,-1170.0,-1180.0,1,0.5,0.5,0.5,0.0016260162601626016,0.0008130081300813008,0.00684931506849315,1.0,1.0,730_plus,181_365,1_2
Open,Outbound,005GmCcmrt3DPvCZcO,BDR,Sales,3,0,3,1,44,977,679.0,652.0,0,0.0,1.0,0.3333333333333333,0.06666666666666667,0.022222222222222223,0.003067484662576687,0.0015313935681470138,0.0014705882352941176,31_90,730_plus,3_5
Open,Web,005YgcwjR0nrnHIGZX,SDR,Sales,5,2,3,1,686,857,39.0,38.0,1,0.4,0.6,0.2,0.00727802037845706,0.001455604075691412,0.005827505827505828,0.02564102564102564,0.025,366_730,730_plus,3_5
Open,Partner Referral,005ZhFZ3TvVOVxKEgo,SDR,Sales,2,1,1,0,782,-633,-314.0,-336.0,0,0.5,0.5,0.0,0.002554278416347382,0.0,-0.0031645569620253164,1.0,1.0,730_plus,,1_2
Nurturing,Trade Show,005VxJy5mAR2JIiQzL,SDR,Sales,4,2,2,0,429,-288,-160.0,-174.0,0,0.5,0.5,0.0,0.009302325581395349,0.0,-0.013937282229965157,1.0,1.0,366_730,,3_5
Open,Outbound,00574uwHCzqanx744B,AE,Sales,1,1,0,0,830,-422,294.0,281.0,0,1.0,0.0,0.0,0.0012033694344163659,0.0,-0.0023752969121140144,0.0035460992907801418,0.003389830508474576,730_plus,,1_2
Nurturing,Partner Referral,005g4fdGzuew1U6NXU,SDR,Sales,4,1,3,2,131,632,202.0,195.0,1,0.25,0.75,0.5,0.030303030303030304,0.015151515151515152,0.00631911532385466,0.00510204081632653,0.0049261083743842365,91_180,366_730,3_5
Working,Inbound,005RpFPjmmumSx8sB2,AE,Sales,0,0,0,0,116,1534,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91_180,730_plus,0
Working,Event,00566La41L76C1ZyfL,SDR,Sales,3,1,2,1,66,1383,1106.0,1077.0,0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.04477611940298507,0.014925373134328358,0.002167630057803468,0.0009276437847866419,0.0009033423667570009,31_90,730_plus,3_5
Open,Trade Show,005zWOoMnQrwuxqr1I,SDR,Sales,1,1,0,0,1449,-247,-654.0,-670.0,1,1.0,0.0,0.0,0.000689655172413793,0.0,-0.0040650406504065045,1.0,1.0,730_plus,,1_2
Open,Event,005GmCcmrt3DPvCZcO,BDR,Sales,4,1,3,2,551,470,-518.0,-536.0,1,0.25,0.75,0.5,0.007246376811594203,0.0036231884057971015,0.008492569002123142,1.0,1.0,366_730,366_730,3_5
Working,Inbound,005EhkAnpKcWuNovJ6,BDR,Sales,6,2,4,3,1298,-539,-802.0,-819.0,1,0.3333333333333333,0.6666666666666666,0.5,0.004618937644341801,0.0023094688221709007,-0.011152416356877323,1.0,1.0,730_plus,,6_10
Working,Inbound,005DS8Y3naP935K0U7,BDR,Sales,4,2,2,2,882,217,-485.0,-487.0,0,0.5,0.5,0.5,0.004530011325028313,0.0022650056625141564,0.01834862385321101,1.0,1.0,730_plus,181_365,3_5
Qualified,Trade Show,005egJ9DcGz51VtFgp,AE,Sales,1,1,0,0,506,-237,-363.0,-388.0,1,1.0,0.0,0.0,0.0019723865877712033,0.0,-0.00423728813559322,1.0,1.0,366_730,,1_2
Nurturing,Inbound,005irLwe9xEBlEAQNC,SDR,Sales,4,2,2,1,164,-125,-144.0,-162.0,1,0.5,0.5,0.25,0.024242424242424242,0.006060606060606061,-0.03225806451612903,1.0,1.0,91_180,,3_5
Working,Partner Referral,005DS8Y3naP935K0U7,BDR,Sales,1,1,0,0,501,598,105.0,92.0,1,1.0,0.0,0.0,0.00199203187250996,0.0,0.001669449081803005,0.010752688172043012,0.009433962264150943,366_730,366_730,1_2
Working,Web,005eP2OT2tJzd6Dja9,BDR,Sales,2,1,1,0,362,407,220.0,195.0,1,0.5,0.5,0.0,0.005509641873278237,0.0,0.004901960784313725,0.00510204081632653,0.004524886877828055,181_365,366_730,1_2
Open,Trade Show,005VLfsfX7zhRzFubF,SDR,Sales,3,2,1,1,1291,-494,-1221.0,-1238.0,1,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0023219814241486067,0.0007739938080495357,-0.006085192697768763,1.0,1.0,730_plus,,3_5
Nurturing,Trade Show,005EhkAnpKcWuNovJ6,BDR,Sales,3,1,2,2,318,441,964.0,958.0,0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.009404388714733543,0.006269592476489028,0.006787330316742082,0.0010427528675703858,0.0010362694300518134,181_365,366_730,3_5
Working,Partner Referral,005Ozb2jx0nnrpjBm7,SDR,Sales,3,2,1,0,456,807,-70.0,-99.0,1,0.6666666666666666,0.3333333333333333,0.0,0.006564551422319475,0.0,0.0037128712871287127,1.0,1.0,366_730,730_plus,3_5
Nurturing,Inbound,005mYnZlHWW2dnL0rt,BDR,Sales,5,2,3,3,684,871,-309.0,-337.0,1,0.4,0.6,0.6,0.0072992700729927005,0.004379562043795621,0.005733944954128441,1.0,1.0,366_730,730_plus,3_5
Open,Web,005oNQqFKPLjEKAacs,SDR,Sales,4,1,3,3,107,1025,-130.0,-137.0,1,0.25,0.75,0.75,0.037037037037037035,0.027777777777777776,0.003898635477582846,1.0,1.0,91_180,730_plus,3_5
Qualified,Outbound,005o6FGxPqqWKpnCkp,AE,Sales,3,0,3,1,735,568,-672.0,-674.0,0,0.0,1.0,0.3333333333333333,0.004076086956521739,0.001358695652173913,0.005272407732864675,1.0,1.0,730_plus,366_730,3_5
Working,Inbound,005IAWyyPlUBLQDIva,SDR,Sales,3,3,0,1,717,276,-573.0,-595.0,0,1.0,0.0,0.3333333333333333,0.004178272980501393,0.001392757660167131,0.010830324909747292,1.0,1.0,366_730,181_365,3_5
Nurturing,Inbound,005UcROE8MIxxlGJGK,AE,Sales,6,2,4,3,870,-34,-620.0,-644.0,1,0.3333333333333333,0.6666666666666666,0.5,0.006888633754305396,0.003444316877152698,-0.18181818181818182,1.0,1.0,730_plus,,6_10
Nurturing,Trade Show,005SHkriY5Z0W9xzJS,BDR,Sales,5,1,4,1,1405,-1403,-1223.0,-1234.0,1,0.2,0.8,0.2,0.0035561877667140826,0.0007112375533428165,-0.003566333808844508,1.0,1.0,730_plus,,3_5
Open,Trade Show,005kPk12Yr5iVYwvIy,AE,Sales,3,0,3,1,3,1324,24.0,20.0,0,0.0,1.0,0.3333333333333333,0.75,0.25,0.0022641509433962265,0.047619047619047616,0.04,0_30,730_plus,3_5
Nurturing,Outbound,005xIxpup9aX5Yc366,AE,Sales,2,1,1,1,1106,-417,-251.0,-260.0,1,0.5,0.5,0.5,0.0018066847335140017,0.0009033423667570009,-0.004807692307692308,1.0,1.0,730_plus,,1_2
Nurturing,Trade Show,005Jf9CIg9lV3G32cG,BDR,Sales,5,3,2,1,1181,-188,-944.0,-961.0,0,0.6,0.4,0.2,0.004230118443316413,0.0008460236886632825,-0.026737967914438502,1.0,1.0,730_plus,,3_5
Open,Partner Referral,005oyndEH15fmiBogk,AE,Sales,2,0,2,1,269,142,194.0,193.0,1,0.0,1.0,0.5,0.007407407407407408,0.003703703703703704,0.013986013986013986,0.005154639175257732,0.005128205128205128,181_365,91_180,1_2
Qualified,Event,005GBFWjFmmyU3YASa,BDR,Sales,1,1,0,0,49,661,-17.0,-41.0,1,1.0,0.0,0.0,0.02,0.0,0.0015105740181268882,1.0,1.0,31_90,366_730,1_2
Nurturing,Event,005g4fdGzuew1U6NXU,SDR,Sales,3,2,1,0,613,150,-536.0,-554.0,0,0.6666666666666666,0.3333333333333333,0.0,0.004885993485342019,0.0,0.019867549668874173,1.0,1.0,366_730,91_180,3_5
Open,Outbound,0053WZIwXgjGUPdHRc,SDR,Sales,3,1,2,1,888,-465,-633.0,-662.0,0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.003374578177727784,0.0011248593925759281,-0.00646551724137931,1.0,1.0,730_plus,,3_5
Nurturing,Event,005Pa6uUR0EkXHgr5D,AE,Sales,4,3,1,1,649,-366,-558.0,-585.0,1,0.75,0.25,0.25,0.006153846153846154,0.0015384615384615385,-0.010958904109589041,1.0,1.0,366_730,,3_5
Qualified,Web,0052yGgxi1v4hCqV4x,SDR,Sales,4,3,1,3,836,345,-778.0,-782.0,1,0.75,0.25,0.75,0.0047789725209080045,0.0035842293906810036,0.011560693641618497,1.0,1.0,730_plus,181_365,3_5
Working,Trade Show,005FmC4bvUmQBFO9r1,BDR,Sales,2,2,0,0,1185,493,-576.0,-589.0,1,1.0,0.0,0.0,0.0016863406408094434,0.0,0.004048582995951417,1.0,1.0,730_plus,366_730,1_2
Open,Outbound,0053WZIwXgjGUPdHRc,SDR,Sales,5,2,3,3,1020,-597,-719.0,-741.0,0,0.4,0.6,0.6,0.004897159647404506,0.002938295788442703,-0.008389261744966443,1.0,1.0,730_plus,,3_5
Working,Trade Show,005Sq8Z0wjCdFUQUHx,SDR,Sales,5,2,3,1,1079,-336,-1060.0,-1088.0,1,0.4,0.6,0.2,0.004629629629629629,0.000925925925925926,-0.014925373134328358,1.0,1.0,730_plus,,3_5
Qualified,Web,005fjwPseptfcyBFSO,AE,Sales,6,1,5,2,576,168,-496.0,-512.0,1,0.16666666666666666,0.8333333333333334,0.3333333333333333,0.010398613518197574,0.0034662045060658577,0.03550295857988166,1.0,1.0,366_730,91_180,6_10
Qualified,Event,005KXIvx3Ru4Hx5BVz,SDR,Sales,6,3,3,2,198,597,-157.0,-174.0,1,0.5,0.5,0.3333333333333333,0.03015075376884422,0.010050251256281407,0.010033444816053512,1.0,1.0,181_365,366_730,6_10
Open,Web,005uK1d6IniB6ZlkqB,SDR,Sales,3,2,1,1,1115,-1028,-645.0,-666.0,1,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.002688172043010753,0.0008960573476702509,-0.0029211295034079843,1.0,1.0,730_plus,,3_5
Nurturing,Web,005gYdlj9yv5Cc6zkp,BDR,Sales,6,1,5,2,1131,-830,-784.0,-811.0,0,0.16666666666666666,0.8333333333333334,0.3333333333333333,0.00530035335689046,0.0017667844522968198,-0.007237635705669481,1.0,1.0,730_plus,,6_10
Qualified,Trade Show,005PsOTr02Fp2pwCFZ,BDR,Sales,7,5,2,3,946,-254,-930.0,-943.0,1,0.7142857142857143,0.2857142857142857,0.42857142857142855,0.007391763463569166,0.0031678986272439284,-0.02766798418972332,1.0,1.0,730_plus,,6_10
Nurturing,Trade Show,005U1cnD3W8AfIM0Y9,BDR,Sales,1,0,1,0,264,802,331.0,326.0,0,0.0,1.0,0.0,0.0037735849056603774,0.0,0.0012453300124533001,0.0030581039755351682,0.0030120481927710845,181_365,730_plus,1_2
Qualified,Web,005U2hcHrNtlfF5gcz,BDR,Sales,5,3,2,4,1126,-1097,-1126.0,-1145.0,0,0.6,0.4,0.8,0.0044365572315882874,0.00354924578527063,-0.004562043795620438,1.0,1.0,730_plus,,3_5
Open,Partner Referral,005zWOoMnQrwuxqr1I,SDR,Sales,1,1,0,1,1084,118,-1090.0,-1113.0,0,1.0,0.0,1.0,0.0009216589861751152,0.0009216589861751152,0.008403361344537815,1.0,1.0,730_plus,91_180,1_2
Qualified,Inbound,005ygjBY3eCoYXQvBW,SDR,Sales,1,0,1,1,877,653,-594.0,-611.0,0,0.0,1.0,1.0,0.0011389521640091116,0.0011389521640091116,0.0015290519877675841,1.0,1.0,730_plus,366_730,1_2
Qualified,Web,005ZRAk3rxvD6mvf15,BDR,Sales,4,3,1,0,1356,-854,-1313.0,-1328.0,0,0.75,0.25,0.0,0.0029476787030213707,0.0,-0.004689331770222743,1.0,1.0,730_plus,,3_5
Open,Event,005B24wkYeA8WTwY25,AE,Sales,3,2,1,1,795,832,14.0,-14.0,1,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0037688442211055275,0.001256281407035176,0.003601440576230492,1.0,0.06666666666666667,730_plus,730_plus,3_5
Qualified,Partner Referral,005r9q3iIp3WHLiZhI,SDR,Sales,2,1,1,0,621,785,-618.0,-647.0,0,0.5,0.5,0.0,0.003215434083601286,0.0,0.002544529262086514,1.0,1.0,366_730,730_plus,1_2
Open,Outbound,005gvRs74Xd8fUlA3x,BDR,Sales,7,3,4,1,9,1641,478.0,456.0,1,0.42857142857142855,0.5714285714285714,0.14285714285714285,0.7,0.1,0.004263093788063338,0.002188183807439825,0.0020876826722338203,0_30,730_plus,6_10
Qualified,Partner Referral,005XZUpRP9HBvLfhY6,BDR,Sales,4,1,3,0,1129,-63,-989.0,-1018.0,1,0.25,0.75,0.0,0.0035398230088495575,0.0,-0.06451612903225806,1.0,1.0,730_plus,,3_5
Working,Partner Referral,005AQpXsPDqHdTKZrg,AE,Sales,8,2,6,3,323,1033,-304.0,-325.0,0,0.25,0.75,0.375,0.024691358024691357,0.009259259259259259,0.007736943907156673,1.0,1.0,181_365,730_plus,6_10
Working,Outbound,005g4fdGzuew1U6NXU,SDR,Sales,4,1,3,2,413,350,87.0,76.0,1,0.25,0.75,0.5,0.00966183574879227,0.004830917874396135,0.011396011396011397,0.012987012987012988,0.011363636363636364,366_730,181_365,3_5
Working,Outbound,005lkDbq9IPSQ2U7zZ,BDR,Sales,8,2,6,2,1344,7,-1199.0,-1205.0,0,0.25,0.75,0.25,0.005947955390334572,0.001486988847583643,1.0,1.0,1.0,730_plus,0_30,6_10
Open,Partner Referral,005SotgxabsZFoiinJ,BDR,Sales,3,1,2,2,1335,-851,-995.0,-1011.0,0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.002245508982035928,0.0014970059880239522,-0.0035294117647058825,1.0,1.0,730_plus,,3_5
Qualified,Outbound,005oTuswObpFtGANeE,SDR,Sales,3,2,1,2,494,-307,145.0,134.0,1,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.006060606060606061,0.00404040404040404,-0.00980392156862745,0.007407407407407408,0.00684931506849315,366_730,,3_5
Nurturing,Trade Show,005FW7cpQveNM0iR7j,SDR,Sales,7,5,2,1,681,660,-416.0,-436.0,1,0.7142857142857143,0.2857142857142857,0.14285714285714285,0.010263929618768328,0.001466275659824047,0.01059001512859304,1.0,1.0,366_730,366_730,6_10
Nurturing,Event,005ZmDANT8NxIwQSUH,BDR,Sales,3,3,0,1,1206,-1275,-1078.0,-1081.0,0,1.0,0.0,0.3333333333333333,0.0024855012427506215,0.0008285004142502071,-0.002354788069073783,1.0,1.0,730_plus,,3_5
Nurturing,Event,0052vuTGNhPaf9DJtR,SDR,Sales,1,1,0,0,597,-491,72.0,61.0,0,1.0,0.0,0.0,0.0016722408026755853,0.0,-0.0020408163265306124,0.016129032258064516,0.0136986301369863,366_730,,1_2
Nurturing,Outbound,005g4fdGzuew1U6NXU,SDR,Sales,2,0,2,0,1229,-466,-1219.0,-1249.0,1,0.0,1.0,0.0,0.0016260162601626016,0.0,-0.004301075268817204,1.0,1.0,730_plus,,1_2
Working,Inbound,005voBFvhNYadVKXTu,BDR,Sales,2,2,0,0,832,-252,-352.0,-376.0,0,1.0,0.0,0.0,0.0024009603841536613,0.0,-0.00796812749003984,1.0,1.0,730_plus,,1_2
Open,Web,005mbGysH2pp4xju3N,SDR,Sales,1,0,1,0,1199,-403,-615.0,-644.0,0,0.0,1.0,0.0,0.0008333333333333334,0.0,-0.0024875621890547263,1.0,1.0,730_plus,,1_2
Qualified,Trade Show,005PcnSwvycOiPT9zy,SDR,Sales,5,2,3,3,311,565,-89.0,-110.0,0,0.4,0.6,0.6,0.016025641025641024,0.009615384615384616,0.0088339222614841,1.0,1.0,181_365,366_730,3_5
Working,Outbound,005UyDSWXbJPhakryL,BDR,Sales,4,2,2,2,1158,-894,-567.0,-594.0,0,0.5,0.5,0.5,0.003451251078515962,0.001725625539257981,-0.004479283314669653,1.0,1.0,730_plus,,3_5
Open,Partner Referral,005H18uJWTVdyNheWe,BDR,Sales,2,1,1,1,1378,-1263,-1333.0,-1351.0,0,0.5,0.5,0.5,0.0014503263234227702,0.0007251631617113851,-0.001584786053882726,1.0,1.0,730_plus,,1_2
Open,Web,005noBf4oiSp9TePzz,AE,Sales,3,3,0,1,1372,-54,-1319.0,-1334.0,0,1.0,0.0,0.3333333333333333,0.0021849963583394027,0.0007283321194464676,-0.05660377358490566,1.0,1.0,730_plus,,3_5
Working,Trade Show,005EhkAnpKcWuNovJ6,BDR,Sales,3,2,1,1,547,212,-520.0,-530.0,0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.005474452554744526,0.0018248175182481751,0.014084507042253521,1.0,1.0,366_730,181_365,3_5
Nurturing,Event,005bZBvn4MclbYAtNN,SDR,Sales,3,1,2,1,1354,-868,-886.0,-912.0,1,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.002214022140221402,0.0007380073800738007,-0.0034602076124567475,1.0,1.0,730_plus,,3_5
